RA,DEC,Vmag
191.6615,16.577692,5.12
191.66495,36.848465,9.16
191.67249,-25.816254,10.57
191.67993,-62.57977,11.47
191.69263,-33.315483,5.87
191.69937,62.482834,9.11
191.70044,-78.57665,9.53
191.7017,51.63671,8.04
191.70186,43.151863,7.91
191.71432,-28.985373,8.8
191.71664,-37.17035,11.8
191.71605,22.488111,9.52
191.71756,-40.300293,7.69
191.73514,-19.935667,8.8
191.74118,-51.205814,8.78
191.746,-7.799807,7.69
191.74817,16.492067,9.54
191.75421,-60.4074,8.05
191.75414,46.62594,11.71
191.75912,9.063963,6.89
191.75961,5.950373,6.31
191.76004,-38.80784,9.27
191.76462,-22.129414,7.41
191.7649,81.70351,9.04
191.76523,-2.0853536,10.79
191.76538,-43.264473,7.84
191.76837,-40.193893,10.31
191.77644,-9.214467,7.64
191.77805,22.616827,8.38
191.77925,77.81809,8.89
191.78223,32.567722,7.74
191.78998,-49.47227,12.53
191.7941,15.591674,6.66
191.79424,-54.58271,8.63
191.79668,-49.474407,9.52
191.79825,-61.22349,8.76
191.80309,-25.992914,9.27
191.8048,51.06446,10.18
191.80684,11.958088,6.11
191.80975,-11.475305,8.65
191.81062,-55.5733,9.94
191.8118,7.0079374,8.46
191.81804,33.94393,10.05
191.82481,-12.278937,7.34
191.82672,4.144822,11.98
191.82727,-63.549595,9.88
191.82896,62.781155,5.88
191.82915,-66.23745,8.52
191.83272,6.861098,8.41
191.83286,52.861855,7.66
191.83382,31.213614,9.86
191.83698,-30.212624,9.61
191.8375,-19.00446,7.23
191.844,16.826372,8.81
191.84616,-39.481804,8.82
191.85532,8.270837,11.5
191.85857,-43.731197,9.4
191.86102,-21.46408,7.99
191.8632,-38.82197,7.78
191.86925,-54.94239,9.73
191.87547,-57.44113,8.96
191.87723,0.4387793,9.2
191.87988,-10.24987,9.26
191.88306,-5.8906956,8.93
191.88371,-48.65308,9.52
191.88927,-6.3017516,6.27
191.89221,-4.681266,7.42
191.8931,66.790306,5.43
191.89569,28.198906,11.05
191.89891,32.84379,9.02
191.90154,-71.68346,8.68
191.91127,-58.41573,9.28
191.91335,-58.29757,6.95
191.91441,-73.81269,7.56
191.91779,25.087444,9.89
191.92422,-58.43217,8.02
191.92502,-29.795088,8.15
191.92938,-12.580007,7.66
191.93027,-59.688763,1.25
191.93758,-38.06564,9.7
191.94308,-57.044514,8.4
191.95119,50.15695,6.82
191.95345,29.532156,7.25
191.95349,19.024303,7.73
191.95491,45.645546,9.9
191.96268,21.636618,8.07
191.96315,13.423897,8.05
191.96422,3.572716,6.42
191.96443,1.182225,9.63
191.96611,-51.443928,9.52
191.97084,22.719776,8.16
191.97217,-25.01535,6.81
191.97353,-24.851658,6.43
191.97902,10.126209,8.85
191.97906,-34.060814,8.11
191.98094,-71.596146,8.44
191.98593,9.751397,11.39
191.98901,8.516835,8.1
191.99435,22.941383,11.38
191.9975,70.94644,7.25
191.99736,24.095583,7.2
191.99994,12.627462,9.11
192.00047,-9.167438,8.67
192.00168,18.83681,6.91
192.00871,-18.08851,9.42
192.01015,-68.71988,8.76
192.01048,27.763334,11.4
192.01247,27.105814,8.14
192.01248,-68.27615,8.68
192.01657,-10.039676,9.34
192.01674,3.4553149,7.96
192.02638,-35.703125,8.22
192.02658,-0.35928565,7.99
192.0324,-42.61573,10.59
192.03326,-56.201763,8.74
192.04164,-24.80457,9.9
192.04538,1.7675028,9.39
192.04462,-24.806599,8.9
192.05066,-38.70236,9.1
192.0546,49.925125,10.0
192.05566,52.453163,6.88
192.05977,5.0359344,9.2
192.05972,13.553019,6.47
192.06364,30.39614,7.66
192.0648,-10.976611,8.99
192.06541,-33.14924,9.69
192.06862,-44.71877,6.88
192.06944,-67.13121,7.57
192.07422,-32.324726,7.41
192.0744,19.32263,7.64
192.07558,-48.666496,8.57
192.07834,54.46044,8.88
192.07895,-67.13173,8.74
192.08081,9.111631,7.93
192.08937,41.99358,8.65
192.08943,-53.594624,8.62
192.09175,30.767178,8.02
192.09308,-43.33286,8.77
192.09706,20.637066,8.16
192.09969,-50.38992,9.9
192.10037,-33.658077,10.66
192.10442,-12.531543,8.72
192.10667,43.134323,9.22
192.10707,27.783937,8.71
192.1094,-27.597383,5.65
192.11316,40.427418,10.85
192.11766,60.8202,7.49
192.11848,17.579762,8.32
192.12314,36.342712,8.26
192.13461,-15.719473,7.93
192.13594,-52.624348,7.98
192.14201,26.597015,8.77
192.15408,-14.417166,9.0
192.15816,12.68834,9.31
192.16203,16.938124,8.65
192.16296,-31.409515,8.53
192.16443,60.31982,5.83
192.16504,68.3562,11.31
192.16782,-53.444977,9.67
192.17418,48.46684,6.25
192.17422,72.14828,8.56
192.17899,6.906432,8.81
192.18085,-19.505608,10.18
192.18396,9.190184,8.88
192.1918,17.550781,9.09
192.19353,-45.5692,8.73
192.19629,-43.7154,8.82
192.19603,24.840225,6.29
192.20035,13.32384,7.87
192.20227,-46.15872,9.71
192.20251,-36.582016,8.18
192.20702,14.032623,8.6
192.2047,61.378384,7.36
192.20834,44.15417,9.81
192.21051,41.56967,8.72
192.21426,15.414364,8.58
192.21413,-41.068245,9.16
192.215,17.734966,9.54
192.21564,-68.42515,7.59
192.21643,-37.041855,7.79
192.21843,12.096372,7.1
192.22081,29.151596,10.58
192.22142,-56.853344,8.61
192.22325,-75.32267,8.45
192.22447,7.549304,9.64
192.22589,14.122583,5.71
192.23033,80.40626,7.55
192.23135,54.248188,8.52
192.23254,-31.204374,8.84
192.23335,42.07723,8.68
192.2336,64.73507,7.83
192.23358,-51.391747,8.86
192.24086,35.938587,10.96
192.24095,-1.5044147,8.82
192.24814,19.679876,8.53
192.25262,-9.220327,7.55
192.25299,63.03743,9.86
192.25737,-23.23851,7.97
192.25774,33.78049,8.18
192.26031,-65.59316,7.22
192.26147,66.11018,10.94
192.2663,-43.9492,8.23
192.27008,-69.39239,7.74
192.27234,43.390907,9.87
192.27437,-58.44858,9.07
192.27783,83.41783,5.92
192.27925,-42.63432,7.85
192.27902,7.187796,9.6
192.27992,-61.066742,9.06
192.28802,-5.4450436,8.89
192.29184,-39.71714,8.09
192.29237,-3.6993759,9.47
192.29364,-20.608288,8.6
192.29436,44.91854,10.45
192.30516,28.463795,10.8
192.30591,-60.66201,7.98
192.3069,83.4129,5.38
192.3126,38.292664,10.53
192.31581,82.429924,9.19
192.31772,35.32046,8.03
192.32271,27.55238,5.76
192.3289,39.045353,10.31
192.32918,59.351948,8.8
192.33984,-11.932371,9.17
192.34355,-40.775234,6.89
192.34778,62.060654,9.52
192.35316,-22.391487,8.97
192.35577,-25.296398,8.01
192.36287,5.172145,7.56
192.36258,-17.145767,8.34
192.36324,35.038925,10.71
192.37785,-71.73147,7.76
192.38057,-66.587776,8.51
192.38257,-45.825783,8.3
192.38368,-80.70235,7.2
192.38542,-34.791153,7.54
192.38644,26.221909,8.78
192.38692,33.5143,9.97
192.38834,42.052773,8.56
192.3889,1.4750202,8.18
192.3951,3.8182144,8.04
192.39546,9.3732395,7.68
192.4053,74.216156,9.02
192.40677,-45.90581,8.5
192.4085,48.74003,6.5
192.41478,17.361286,9.29
192.42606,-2.2893026,9.61
192.42648,38.368053,8.08
192.4272,51.536926,9.29
192.42796,-6.880159,7.73
192.43193,29.156076,9.52
192.43678,1.1880379,8.13
192.43738,-71.98626,5.55
192.43874,34.242558,9.25
192.44032,-15.883051,6.63
192.44595,-15.078918,6.97
192.44714,18.342888,8.75
192.4493,-53.95346,8.59
192.45264,26.431318,6.87
192.45607,-21.94519,9.92
192.45819,21.640831,8.47
192.45827,-38.51325,12.67
192.46477,-50.323853,6.93
192.4692,10.995741,9.18
192.47038,39.84507,8.68
192.47739,-49.868984,7.99
192.47755,-34.30674,8.83
,,11.18
192.48105,-64.613716,7.6
192.48257,-27.757507,8.82
192.48499,23.830698,9.96
192.48428,71.19425,10.04
195.12874,-31.451096,12.17
192.49495,47.130802,10.11
192.49663,-55.540154,9.77
192.50096,70.39088,8.68
192.50313,54.75596,7.18
192.50725,-7.197477,8.25
192.5105,0.6655623,8.34
192.52118,42.217968,8.5
192.52151,60.42984,9.65
192.52145,-7.632203,6.99
192.52505,19.871048,10.45
192.53055,39.89336,9.53
192.53136,-25.841728,8.42
192.54422,-37.481388,7.54
192.54475,37.516937,5.87
192.54555,-55.48733,10.66
192.54561,-20.365744,8.19
192.54733,77.490135,8.91
192.54677,-44.003124,9.25
192.54918,-60.400528,6.73
192.55103,-17.381927,10.66
192.55257,36.87028,9.39
192.5566,-46.173496,9.52
192.55704,20.27836,10.3
192.55843,-62.641296,6.61
192.55893,17.650528,9.32
192.57207,22.863407,6.43
192.575,35.725773,8.31
192.58119,-48.459545,6.26
192.582,-33.610134,7.96
192.58215,-49.8636,8.91
192.58264,-58.05401,7.8
192.5836,-24.217808,8.49
192.58414,-30.577103,7.61
192.58553,6.227154,7.32
192.59166,-88.12103,9.23
192.59811,9.829197,8.94
192.59946,-1.8250452,8.88
192.60666,-47.22232,7.96
192.61414,-49.546356,9.95
192.61888,59.05778,8.82
192.6192,-13.034672,7.31
192.6222,-26.658764,8.65
192.63205,-41.696438,8.45
192.63359,-71.622925,8.2
192.63815,12.560491,8.59
192.63843,-47.515366,10.27
192.63882,-53.60973,12.24
192.6427,-53.607574,8.44
192.64357,-10.571688,9.16
192.64935,-68.09132,9.36
192.65622,46.066944,8.17
192.65877,-53.43566,9.52
192.66121,-58.166283,7.08
192.66426,-51.91277,8.35
192.66621,-68.1295,8.67
192.67152,-33.999302,4.9
192.67279,-27.850004,7.52
192.67435,12.686883,9.84
192.67442,20.534744,9.2
192.68153,-0.7681316,8.49
192.68275,-51.509563,10.5
192.68346,-3.7071023,8.96
192.69075,22.212479,9.54
192.69362,-28.319918,8.51
192.69572,-35.634388,9.23
192.69783,-5.0471983,10.22
192.70334,7.9657464,10.76
192.70479,62.98615,7.39
192.70447,50.801826,9.69
192.70668,8.099107,8.29
192.71243,3.5127916,8.45
192.7248,-57.72159,8.78
192.72638,41.25913,9.61
192.7303,-6.0610294,8.64
192.73361,6.26581,9.66
192.74115,-52.787426,5.7
192.74321,3.598322,9.13
192.74341,23.74726,11.08
192.74821,31.47612,7.89
192.75069,10.085092,9.52
192.76262,-44.016293,8.19
192.76407,32.74699,8.76
192.77031,37.38711,9.34
192.7729,-55.408894,8.13
192.77391,5.5532174,9.24
192.77654,-29.177383,8.03
192.78482,69.29422,7.96
192.787,-11.267007,9.23
192.78899,13.687711,10.57
192.78992,-50.088463,8.73
192.79051,17.040071,8.78
,,12.32
192.79855,48.278282,9.39
192.79942,-37.512093,8.47
192.79984,-69.64521,7.24
192.80055,-46.865032,9.78
192.80034,19.161386,7.22
192.80374,-64.92075,8.96
192.80907,-46.870583,8.53
192.8102,-6.9449763,9.17
192.8149,-50.26696,8.43
192.81853,-4.6817417,9.36
192.81909,-52.733196,9.55
192.8208,-30.473776,9.16
192.8249,-60.32979,5.71
192.82597,-2.9001095,9.69
192.82648,49.269085,7.69
192.82713,-17.587072,11.06
192.82758,1.0853652,8.71
192.82967,67.29619,11.28
192.83159,57.731647,7.65
192.83269,28.857506,9.11
192.83315,-11.8451395,8.82
192.83438,8.210446,7.66
192.842,-48.626583,9.57
192.84554,-10.33822,6.48
192.84604,-48.10254,9.44
192.8472,12.372778,8.86
192.85332,14.858904,8.94
192.85498,-13.491159,7.97
192.85558,42.47267,8.32
192.8601,-45.28781,10.85
192.86205,57.373425,7.91
192.86378,11.648207,10.6
192.86539,27.233786,9.3
192.88916,-42.34311,9.7
192.89246,52.50507,9.65
192.89406,59.840546,11.34
192.89944,-58.484577,7.38
192.9037,3.0567877,6.02
192.91003,25.508831,9.09
192.91301,0.49613965,9.06
192.91626,16.759924,8.47
192.9181,-6.133107,8.32
192.91852,38.368546,10.28
192.92467,27.540712,4.93
192.92792,44.02333,8.88
192.92877,-32.04519,8.95
192.93501,-33.3459,8.61
192.9364,-31.083683,7.22
192.93663,-15.692323,9.68
192.93985,19.228834,8.14
192.94087,-41.307587,9.54
192.94572,58.740005,8.41
192.9468,22.5443,10.51
192.96082,-31.20192,6.97
192.96144,-52.12869,9.27
192.96303,-50.57924,9.95
192.96672,0.084983595,7.83
192.96722,17.915243,8.72
192.97523,26.785786,11.27
192.97516,25.674835,7.55
192.97662,-18.943962,8.58
192.97662,19.168112,7.75
192.97688,58.66343,8.18
192.97835,19.172213,7.29
192.98091,7.904508,7.79
192.98665,-35.082417,6.98
192.98721,-39.68043,5.99
192.99017,-39.245766,9.25
192.99123,-26.738276,6.14
192.99455,40.241528,8.1
192.99529,-24.707167,8.56
193.00546,31.774467,9.0
193.0064,20.169765,8.43
193.00688,-73.92117,7.65
193.00903,25.456623,9.91
193.01688,-8.523594,9.17
193.01848,-28.7303,8.25
193.02129,-50.364037,8.87
193.0224,28.129303,8.8
193.02263,-48.094288,6.31
193.03107,-26.461496,8.32
193.0343,-68.90033,9.05
193.03557,42.653645,8.65
193.03964,-51.94451,7.95
193.04811,-38.99481,9.37
193.0481,-54.86329,9.04
193.0484,25.373491,8.87
193.0508,-0.9290178,7.74
193.05107,17.073944,6.32
193.04852,-56.574444,8.48
193.05258,-6.0901947,7.95
193.06143,-52.709568,8.71
193.0645,48.361897,9.09
193.06789,-35.935894,9.01
193.06886,16.53145,8.68
193.07289,32.555874,10.74
193.07727,46.777775,8.48
193.08162,26.490578,9.33
193.08838,50.281734,8.68
193.09494,-49.598804,7.86
193.09525,17.10839,6.93
193.10246,-53.82993,6.26
193.10313,28.83951,8.81
193.10435,-58.746895,8.39
193.10872,-51.516323,10.18
193.11458,16.122496,6.29
193.11864,49.35268,10.06
193.12259,7.207938,9.36
193.1275,33.836025,8.89
193.12796,-52.66733,7.86
193.13089,7.201127,11.06
193.13182,7.2084494,9.48
193.14006,36.01733,10.24
193.1403,43.771008,8.82
193.14156,-23.136217,7.54
193.14194,1.9436489,7.86
193.14285,-40.941013,8.51
193.14528,59.87738,8.61
193.15167,-20.926903,9.72
193.15216,66.59777,8.65
193.15897,-61.248573,10.44
193.16985,-28.70913,8.37
193.18541,-52.26931,10.23
193.18634,-41.184525,8.5
193.1896,-8.708898,8.67
193.19559,-39.312195,7.99
193.19914,51.202377,9.6
193.20242,33.73757,9.46
193.20866,71.571526,7.92
193.21738,2.1169796,8.74
193.2195,77.68953,9.43
193.24086,-7.125741,9.11
193.24231,15.031519,7.92
193.24503,-14.620635,7.55
193.24986,47.658894,8.9
193.25569,45.842545,9.26
193.25604,69.57885,9.68
193.25644,26.794231,7.66
193.26122,15.710559,9.51
193.26236,16.851587,10.21
193.26604,19.605045,7.66
193.26736,-54.952473,5.91
193.2691,-56.802265,9.01
193.2707,-43.456646,8.96
193.27652,-69.88022,8.88
193.2772,-62.68234,8.36
193.27745,-23.1662,9.1
193.27878,-48.943314,4.33
193.2802,-13.30737,9.15
193.28058,58.920715,8.29
193.28157,-64.40934,9.4
193.28667,-60.8817,8.76
193.28969,-14.965591,7.61
193.29121,43.262775,10.15
193.29361,12.465918,7.96
193.2965,-3.5530982,6.11
193.29771,59.95218,7.57
193.3004,9.465995,9.81
193.30077,-16.5922,8.02
193.30478,8.763672,9.03
193.3054,-39.390232,6.85
193.30804,28.989914,8.01
193.31273,-18.522223,8.36
193.31706,-56.1937,7.83
193.31781,25.143879,8.8
193.32114,-30.015463,7.85
193.32393,21.244944,4.89
193.32547,-45.14193,7.59
193.32825,13.165354,9.06
193.33128,-10.921183,8.69
193.33241,-31.348856,8.41
193.3334,46.656372,7.37
193.3349,-26.697186,9.64
193.34,13.343925,8.56
193.34123,-60.328487,5.75
193.34798,65.77819,9.33
193.35916,-40.17887,4.25
193.3592,53.60717,8.77
193.36008,-5.0037,9.41
193.36511,33.90664,8.95
193.37212,-19.873743,8.59
193.37741,-64.12282,10.07
193.379,-21.29815,9.12
193.38287,-47.88845,9.3
193.38377,19.481062,6.42
193.38664,-22.872936,9.63
193.38911,62.59907,8.83
193.38924,-43.075115,7.29
193.39552,85.12948,9.54
193.39569,37.97625,10.91
193.39711,37.972397,9.19
193.40259,40.890373,8.75
193.40297,-7.8391647,8.07
193.40674,-60.35706,6.91
193.40884,-4.224662,6.45
193.40906,59.52604,7.84
193.41565,-71.273506,7.12
193.41725,4.23777,7.66
193.42224,-60.349434,7.23
193.42233,-61.215862,10.02
193.42393,-9.618172,9.37
193.42482,-13.644935,8.53
193.42491,-23.109198,8.43
193.42691,-57.65641,8.02
193.42738,2.6629755,8.74
193.42775,-27.404291,7.69
193.42873,71.730644,9.06
193.43509,35.736763,8.11
193.44194,20.650858,9.52
193.44519,76.93564,7.64
193.44954,19.05744,7.07
193.45383,-60.376244,5.89
193.45493,32.5077,8.74
193.45714,12.418416,6.25
193.46419,-33.170124,8.61
193.46553,41.822647,8.54
193.46602,56.81997,8.78
,,9.01
193.46867,53.43844,10.64
193.4719,-29.308146,7.67
193.47597,74.660614,8.38
193.47641,-45.1092,9.23
193.47667,6.762899,8.24
193.48093,24.6359,8.11
193.48227,26.779993,6.91
193.48367,87.648315,7.47
193.48592,-52.276485,8.34
,,8.37
193.48924,-38.026554,10.94
193.48975,-60.416138,9.07
193.49376,24.767313,10.06
193.49446,-18.034763,8.51
193.4955,-67.34418,9.35
193.49916,-60.33542,6.78
193.50119,-18.03762,7.06
193.50291,-48.581802,9.98
193.5073,55.95982,1.76
193.52074,21.735085,10.77
193.52203,15.329854,8.76
193.52927,-63.16628,8.56
193.52986,36.987236,9.18
193.53134,12.332357,8.71
193.53401,30.691982,10.11
193.53506,-1.471393,9.39
193.54005,-78.03707,7.78
193.54292,27.88903,10.59
197.10312,16.9719,11.83
193.54535,2.633285,8.43
,,10.7
193.54852,-51.365692,7.6
193.55289,-29.404167,8.38
193.55423,-47.1656,8.85
193.55452,33.53448,6.25
193.55557,82.517715,7.14
193.55551,-13.986507,8.73
193.55663,11.312133,9.24
193.56033,75.409294,6.95
193.56363,-14.461991,10.55
193.56454,-44.401466,9.47
193.5665,-27.959518,7.34
193.56851,-25.53444,9.88
193.5737,6.1785784,8.64
193.57454,-70.03678,6.88
193.57478,-61.07685,9.22
193.57774,-11.64857,6.0
193.57988,14.421601,9.69
193.58818,-9.538995,4.77
193.59166,-58.430614,6.74
193.59969,50.263657,10.95
193.60307,-39.477264,8.38
193.60571,5.5422926,9.09
193.60713,-12.937428,7.97
193.6121,-7.610447,8.43
193.61693,46.777805,7.47
193.61981,41.128773,11.46
193.62114,8.503637,9.24
193.62347,44.99597,10.44
193.62585,-20.098028,6.73
193.63309,46.38158,9.98
193.63399,-36.81158,8.75
193.63765,11.906886,8.8
193.64384,51.75573,11.25
193.64395,-40.16979,8.3
193.64746,-83.17304,8.89
193.64844,-57.177925,4.03
193.6529,36.66127,9.75
193.65369,-57.16867,5.08
193.65794,21.58496,9.0
193.66325,-59.1467,4.62
193.66673,22.107933,6.99
193.66606,-48.06183,8.93
193.66748,54.96112,8.73
193.67523,-49.65156,9.57
193.68135,-39.505165,8.05
193.70097,30.998669,10.13
193.70573,17.671425,9.34
193.71233,39.722458,8.83
193.71323,-10.434131,8.46
193.71553,1.4378536,9.74
193.71631,31.033182,10.09
193.71783,-25.42717,8.13
193.71857,-37.400734,9.28
193.72232,-65.82914,8.82
193.7241,-51.04721,9.77
193.73335,-6.3386016,10.41
193.7355,47.19672,5.75
193.73685,27.992887,9.6
193.73772,45.108807,9.4
193.73842,13.807728,9.41
193.73854,58.16076,9.85
193.73796,63.92724,9.08
193.74016,9.950078,9.6
193.74504,-85.12337,5.45
193.74269,-55.863808,9.69
193.7438,-44.151966,5.89
193.74829,58.16032,8.57
193.74895,-66.02527,8.36
193.7607,-62.558865,7.72
193.76111,2.3321333,8.06
193.76471,48.216526,8.89
193.76555,28.234106,8.41
193.76628,-63.640785,8.05
193.76662,-52.98641,12.18
193.76997,64.197105,8.73
193.77135,19.614733,6.66
193.77322,-23.882612,10.79
193.77908,-42.290882,6.82
193.77927,-13.452752,6.97
193.78185,-40.328667,9.27
193.78444,27.76636,7.8
193.78525,-59.018726,9.09
193.78513,-48.09159,7.49
193.78812,49.439487,9.31
193.78835,1.4852246,8.91
193.79306,44.29134,8.97
193.79391,-5.4589777,11.66
193.79521,-24.955645,7.23
193.7962,3.049316,6.95
193.80486,32.86619,8.27
193.80513,7.0981836,9.75
193.81061,-28.030188,8.74
193.81154,-21.3632,10.61
193.81267,78.49979,7.66
193.81334,5.3003745,7.69
193.81653,7.8327007,9.93
193.82147,-20.690273,11.15
193.82312,-50.61632,8.85
193.83096,-42.915733,5.46
193.83667,-21.360209,10.65
193.8372,19.75953,8.6
193.83849,-53.52005,7.94
193.8408,-4.5041437,7.25
193.84372,69.88741,8.9
193.85089,32.069473,8.21
193.85735,-73.968666,7.95
193.86731,-63.132504,9.61
193.86778,25.738068,8.39
193.86896,65.43848,5.23
193.86876,-68.26572,8.13
193.87006,59.622528,8.81
193.87083,11.489955,9.45
193.87326,12.702155,7.94
193.87624,11.495923,6.91
193.88045,-50.00238,9.87
193.88522,-30.070112,6.9
193.8884,-54.1407,8.87
193.88896,-68.99759,7.5
193.89014,18.172676,10.34
193.89061,25.891832,8.89
193.89467,-8.724366,9.74
193.8971,56.196575,7.28
193.90086,3.3974702,3.39
193.90474,57.10668,9.19
193.90974,22.180857,9.67
193.91005,0.05529101,6.78
193.91165,75.5689,8.83
193.91257,-18.813673,11.2
193.91266,54.96124,6.78
193.9145,-31.462776,8.22
193.91875,-1.7199705,8.86
193.92049,-3.5506642,7.65
193.92046,12.558541,11.32
193.92262,35.94877,9.46
193.92528,-33.683502,8.6
193.92809,52.742588,8.42
193.93668,32.000637,6.85
193.95374,-54.247112,9.41
193.96411,-73.03258,7.21
193.96855,16.875113,9.66
193.97043,-51.93447,8.32
193.97185,-15.327024,6.18
193.97214,-71.029816,9.22
193.97653,-53.10533,8.22
193.97778,-62.619034,9.77
193.98174,63.493603,9.96
193.98383,67.710785,9.17
193.98384,-36.15947,8.94
193.98491,20.745506,8.9
193.98798,16.227726,9.35
193.98805,-56.835808,5.34
193.99394,6.81617,10.24
194.00009,-48.03517,8.08
194.00188,38.31491,5.61
194.00601,15.810374,8.94
194.00618,-31.482086,7.0
194.00757,-40.996853,8.15
194.00694,38.31838,2.89
194.01193,-11.3096285,8.73
194.01381,44.257816,9.32
194.01562,23.574142,9.23
194.01767,-20.214396,7.98
194.01755,60.369442,9.77
194.02008,14.064175,9.86
194.02121,-53.852867,9.51
194.03,-44.780872,8.03
194.03044,-16.89249,8.22
194.0469,39.75366,8.92
194.04663,-57.47042,9.31
194.05411,-18.753622,9.57
194.06226,29.62783,9.37
194.06255,-4.864024,7.01
194.064,-61.754982,8.4
194.07169,-19.631523,7.22
194.07219,15.572468,9.74
194.07318,54.09949,5.84
194.07451,32.530975,8.46
194.07753,-55.56106,6.83
194.08818,6.893122,8.75
194.08882,-43.441227,9.21
194.09067,20.105362,9.3
194.09384,-55.683025,8.86
194.10756,-14.949699,7.24
194.10797,65.99439,6.63
194.11037,57.60026,8.69
194.11034,-74.49249,8.17
194.11067,-0.95459294,6.62
194.1158,-37.121967,9.92
194.12532,-24.925482,10.04
194.12555,-26.46029,6.73
194.12558,-46.209415,8.35
194.12825,-6.3270144,8.85
194.12964,-26.586367,8.49
194.13022,85.88448,7.8
194.13109,51.080044,9.43
194.13203,-72.18521,5.93
194.13396,-59.494152,9.01
194.13751,-61.335266,9.48
194.13863,21.012041,9.38
194.13992,29.1407,9.86
194.14056,-64.360886,7.34
194.14308,-35.633446,8.56
194.14706,18.780584,11.1
194.14749,9.316642,7.59
194.1476,9.156767,8.5
194.14816,-57.899166,10.15
194.15019,-48.309933,9.13
194.15816,-67.621346,9.27
194.1612,-16.726587,8.76
194.16174,43.552013,6.97
194.16222,-34.83984,8.04
194.16344,36.86592,10.05
194.16486,-47.68625,6.75
194.16801,7.019942,9.35
194.16805,68.61609,7.4
194.16896,-54.319283,8.34
194.17549,-38.81103,9.22
194.1766,-50.182346,10.36
194.17767,-24.45075,7.99
194.17935,-11.943678,7.4
194.1859,45.61611,9.5
194.18651,45.612526,8.51
194.18748,-27.381954,7.12
194.1912,10.509258,8.31
194.19746,-55.637722,9.03
194.19928,-31.082413,8.57
194.20299,-15.109318,8.25
194.209,-41.913994,8.19
194.21654,27.802515,9.71
194.21626,50.800694,10.26
194.2272,76.32107,9.79
194.2356,-1.1034615,9.15
194.24106,-10.882958,8.89
